symbol,price_day,price_change,closing_price,start_price,end_price 
AG,2024-04-16,-8.7,6.84,,
AG,2024-04-15,-0.4,7.49,,
AG,2024-04-12,-5.5,7.52,,
AG,2024-04-11,0.6,7.96,,
AG,2024-04-10,-2.0,7.91,,
AG,2024-04-09,1.8,8.07,,
AG,2024-04-08,1.8,7.93,,
AG,2024-04-05,3.9,7.79,,
AG,,,,7.5,6.73
AGI,2024-05-01,1.7,14.96,,
AGI,2024-04-30,-4.7,14.71,,
AGI,2024-04-29,0.9,15.44,,
AGI,2024-04-26,2.1,15.3,,
AGI,2024-04-25,-1.4,14.98,,
AGI,2024-04-24,0.5,15.2,,
AGI,2024-04-23,2.5,15.13,,
AGI,2024-04-22,-3.5,14.76,,
AGI,2024-04-19,1.6,15.3,,
AGI,2024-04-18,0.8,15.06,,
AGI,2024-04-17,0.4,14.94,,
AGI,2024-04-16,-0.7,14.88,,
AGI,2024-04-15,-1.4,14.99,,
AGI,2024-04-12,-1.0,15.21,,
AGI,2024-04-11,1.4,15.37,,
AGI,2024-04-10,0.7,15.16,,
AGI,2024-04-09,1.3,15.06,,
AGI,2024-04-08,0.2,14.86,,
AGI,2024-04-05,2.2,14.83,,
AGI,,,,14.51,14.96
AGL,2024-05-01,-9.8,4.96,,
AGL,2024-04-30,7.2,5.5,,
AGL,2024-04-29,2.6,5.13,,
AGL,2024-04-26,-2.5,5.0,,
AGL,2024-04-25,-3.8,5.13,,
AGL,2024-04-24,-0.2,5.33,,
AGL,2024-04-23,3.5,5.34,,
AGL,2024-04-22,-5.5,5.16,,
AGL,2024-04-19,1.5,5.46,,
AGL,2024-04-18,7.4,5.38,,
AGL,2024-04-17,11.8,5.01,,
AGL,2024-04-16,0.4,4.48,,
AGL,2024-04-15,-9.9,4.46,,
AGL,2024-04-12,-7.1,4.95,,
AGL,2024-04-11,-1.3,5.33,,
AGL,2024-04-10,-2.9,5.4,,
AGL,2024-04-09,7.3,5.56,,
AGL,2024-04-08,9.1,5.18,,
AGL,2024-04-05,-1.9,4.75,,
AGL,,,,4.84,4.96
AHCO,2024-05-01,2.1,10.06,,
AHCO,2024-04-30,-2.8,9.85,,
AHCO,2024-04-29,1.7,10.13,,
AHCO,2024-04-26,4.0,9.96,,
AHCO,2024-04-25,-2.0,9.58,,
AHCO,2024-04-24,-0.3,9.78,,
AHCO,2024-04-23,2.2,9.81,,
AHCO,2024-04-22,2.8,9.6,,
AHCO,2024-04-19,-0.2,9.34,,
AHCO,2024-04-18,-0.7,9.36,,
AHCO,2024-04-17,-1.9,9.43,,
AHCO,2024-04-16,-2.7,9.61,,
AHCO,2024-04-15,0.4,9.88,,
AHCO,2024-04-12,-2.1,9.84,,
AHCO,2024-04-11,1.6,10.05,,
AHCO,2024-04-10,-4.9,9.89,,
AHCO,2024-04-09,0.0,10.4,,
AHCO,2024-04-08,-0.7,10.4,,
AHCO,2024-04-05,0.3,10.47,,
AHCO,,,,10.44,10.06
AI,2024-05-01,0.7,22.69,,
AI,2024-04-30,-2.5,22.53,,
AI,2024-04-29,1.2,23.1,,
AI,2024-04-26,3.0,22.83,,
AI,2024-04-25,-0.9,22.16,,
AI,2024-04-24,0.1,22.35,,
AI,2024-04-23,3.5,22.33,,
AI,2024-04-22,4.1,21.57,,
AI,2024-04-19,-0.7,20.72,,
AI,2024-04-18,1.3,20.87,,
AI,2024-04-17,0.5,20.6,,
AI,2024-04-16,-1.6,20.5,,
AI,2024-04-15,-7.1,20.84,,
AI,2024-04-12,-5.2,22.43,,
AI,2024-04-11,0.3,23.67,,
AI,2024-04-10,-5.3,23.61,,
AI,2024-04-09,-0.2,24.93,,
AI,2024-04-08,-0.8,24.97,,
AI,2024-04-05,0.6,25.16,,
AI,,,,25.02,22.69
AIG,2024-05-01,0.7,75.81,,
AIG,2024-04-30,-0.6,75.31,,
AIG,2024-04-29,1.6,75.74,,
AIG,2024-04-26,-0.1,74.53,,
AIG,2024-04-25,-0.5,74.63,,
AIG,2024-04-24,0.1,74.97,,
AIG,2024-04-23,-0.0,74.93,,
AIG,2024-04-22,1.0,74.96,,
AIG,2024-04-19,1.7,74.23,,
AIG,2024-04-18,0.6,72.99,,
AIG,2024-04-17,-1.7,72.58,,
AIG,2024-04-16,1.0,73.81,,
AIG,2024-04-15,-0.9,73.05,,
AIG,2024-04-12,-0.7,73.68,,
AIG,2024-04-11,-1.5,74.17,,
AIG,2024-04-10,-0.3,75.32,,
AIG,2024-04-09,-3.0,75.52,,
AIG,2024-04-08,0.2,77.85,,
AIG,2024-04-05,1.4,77.71,,
AIG,,,,76.62,75.81
AIRC,2024-05-01,0.2,38.45,,
AIRC,2024-04-30,-0.1,38.38,,
AIRC,2024-04-29,-0.0,38.4,,
AIRC,2024-04-26,-0.1,38.41,,
AIRC,2024-04-25,-0.0,38.46,,
AIRC,2024-04-24,0.2,38.47,,
AIRC,2024-04-23,0.0,38.4,,
AIRC,2024-04-22,0.1,38.4,,
AIRC,2024-04-19,-0.1,38.38,,
AIRC,2024-04-18,0.1,38.4,,
AIRC,2024-04-17,0.1,38.35,,
AIRC,2024-04-16,-0.1,38.3,,
AIRC,2024-04-15,-0.1,38.32,,
AIRC,2024-04-12,-0.2,38.36,,
AIRC,2024-04-11,0.1,38.42,,
AIRC,2024-04-10,-0.2,38.38,,
AIRC,2024-04-09,0.2,38.44,,
AIRC,2024-04-08,22.4,38.38,,
AIRC,2024-04-05,-0.4,31.35,,
AIRC,,,,31.47,38.45
AKAM,2024-05-01,-0.0,100.89,,
AKAM,2024-04-30,-0.8,100.93,,
AKAM,2024-04-29,0.1,101.78,,
AKAM,2024-04-26,-0.1,101.68,,
AKAM,2024-04-25,-0.4,101.79,,
AKAM,2024-04-24,0.4,102.19,,
AKAM,2024-04-23,0.9,101.76,,
AKAM,2024-04-22,-0.6,100.88,,
AKAM,2024-04-19,0.8,101.5,,
AKAM,2024-04-18,0.4,100.73,,
AKAM,2024-04-17,-1.0,100.34,,
AKAM,2024-04-16,-0.9,101.33,,
AKAM,2024-04-15,-1.2,102.22,,
AKAM,2024-04-12,-1.5,103.47,,
AKAM,2024-04-11,0.7,105.09,,
AKAM,2024-04-10,-3.0,104.38,,
AKAM,2024-04-09,1.7,107.57,,
AKAM,2024-04-08,-0.4,105.82,,
AKAM,2024-04-05,0.2,106.24,,
AKAM,,,,105.99,100.89
AKRO,2024-05-01,1.0,20.08,,
AKRO,2024-04-30,1.4,19.89,,
AKRO,2024-04-29,-0.6,19.62,,
AKRO,2024-04-26,4.3,19.74,,
AKRO,2024-04-25,-6.6,18.93,,
AKRO,2024-04-24,-3.5,20.26,,
AKRO,2024-04-23,1.0,21.0,,
AKRO,2024-04-22,0.1,20.79,,
AKRO,2024-04-19,1.2,20.76,,
AKRO,2024-04-18,-5.0,20.51,,
AKRO,2024-04-17,-0.9,21.6,,
AKRO,2024-04-16,0.3,21.79,,
AKRO,2024-04-15,-2.1,21.72,,
AKRO,2024-04-12,1.6,22.18,,
AKRO,2024-04-11,-0.3,21.84,,
AKRO,2024-04-10,-7.8,21.9,,
AKRO,2024-04-09,2.6,23.74,,
AKRO,2024-04-08,-0.4,23.13,,
AKRO,2024-04-05,1.1,23.22,,
AKRO,,,,22.97,20.08
AL,2024-05-01,0.1,50.29,,
AL,2024-04-30,-3.4,50.24,,
AL,2024-04-29,0.7,52.02,,
AL,2024-04-26,0.2,51.66,,
AL,2024-04-25,0.3,51.56,,
AL,2024-04-24,0.8,51.4,,
AL,2024-04-23,2.9,51.01,,
AL,2024-04-22,1.1,49.55,,
AL,2024-04-19,0.6,49.03,,
AL,2024-04-18,0.2,48.73,,
AL,2024-04-17,0.4,48.64,,
AL,2024-04-16,0.5,48.46,,
AL,2024-04-15,-0.7,48.22,,
AL,2024-04-12,-1.2,48.55,,
AL,2024-04-11,0.8,49.16,,
AL,2024-04-10,-1.5,48.79,,
AL,2024-04-09,-1.7,49.54,,
AL,2024-04-08,-0.3,50.4,,
AL,2024-04-05,0.7,50.54,,
AL,,,,50.17,50.29
ALB,2024-05-01,-1.1,119.0,,
ALB,2024-04-30,-4.3,120.31,,
ALB,2024-04-29,7.6,125.73,,
ALB,2024-04-26,1.7,116.88,,
ALB,2024-04-25,-0.3,114.98,,
ALB,2024-04-24,0.9,115.27,,
ALB,2024-04-23,1.7,114.21,,
ALB,2024-04-22,0.1,112.29,,
ALB,2024-04-19,0.3,112.15,,
ALB,2024-04-18,-2.3,111.8,,
ALB,2024-04-17,0.2,114.39,,
ALB,2024-04-16,-5.3,114.11,,
ALB,2024-04-15,-1.7,120.5,,
ALB,2024-04-12,-5.9,122.58,,
ALB,2024-04-11,2.1,130.31,,
ALB,2024-04-10,-1.2,127.65,,
ALB,2024-04-09,-1.9,129.16,,
ALB,2024-04-08,6.7,131.69,,
ALB,2024-04-05,1.9,123.45,,
ALB,,,,121.12,119.0
ALGM,2024-05-01,-3.0,28.81,,
ALGM,2024-04-30,-1.9,29.69,,
ALGM,2024-04-29,0.5,30.25,,
ALGM,2024-04-26,3.3,30.1,,
ALGM,2024-04-25,1.3,29.13,,
ALGM,2024-04-24,8.3,28.77,,
ALGM,2024-04-23,1.4,26.57,,
ALGM,2024-04-22,0.5,26.21,,
ALGM,2024-04-19,-1.2,26.09,,
ALGM,2024-04-18,-2.8,26.41,,
ALGM,2024-04-17,0.7,27.18,,
ALGM,2024-04-16,2.8,27.0,,
ALGM,2024-04-15,-2.2,26.26,,
ALGM,2024-04-12,-4.8,26.84,,
ALGM,2024-04-11,4.3,28.2,,
ALGM,2024-04-10,-3.3,27.03,,
ALGM,2024-04-09,4.9,27.96,,
ALGM,2024-04-08,1.1,26.65,,
ALGM,2024-04-05,0.8,26.36,,
ALGM,,,,26.15,28.81
ALIT,2024-05-01,-0.3,8.99,,
ALIT,2024-04-30,-2.1,9.02,,
ALIT,2024-04-29,1.1,9.21,,
ALIT,2024-04-26,0.0,9.11,,
ALIT,2024-04-25,-0.5,9.11,,
ALIT,2024-04-24,-1.0,9.16,,
ALIT,2024-04-23,0.8,9.25,,
ALIT,2024-04-22,0.7,9.18,,
ALIT,2024-04-19,1.2,9.12,,
ALIT,2024-04-18,-0.3,9.01,,
ALIT,2024-04-17,0.0,9.04,,
ALIT,2024-04-16,-0.8,9.04,,
ALIT,2024-04-15,-1.2,9.11,,
ALIT,2024-04-12,-2.0,9.22,,
ALIT,2024-04-11,0.5,9.41,,
ALIT,2024-04-10,-1.3,9.36,,
ALIT,2024-04-09,-0.2,9.48,,
ALIT,2024-04-08,1.1,9.5,,
ALIT,2024-04-05,0.9,9.4,,
ALIT,,,,9.32,8.99
ALK,2024-05-01,-2.0,42.18,,
ALK,2024-04-30,-2.4,43.02,,
ALK,2024-04-29,0.3,44.09,,
ALK,2024-04-26,-1.3,43.96,,
ALK,2024-04-25,0.7,44.55,,
ALK,2024-04-24,-1.9,44.23,,
ALK,2024-04-23,-1.0,45.08,,
ALK,2024-04-22,1.2,45.53,,
ALK,2024-04-19,1.3,45.01,,
ALK,2024-04-18,4.0,44.44,,
ALK,2024-04-17,4.7,42.72,,
ALK,2024-04-16,-0.4,40.8,,
ALK,2024-04-15,-0.8,40.98,,
ALK,2024-04-12,-3.2,41.3,,
ALK,2024-04-11,1.7,42.67,,
ALK,2024-04-10,-2.4,41.96,,
ALK,2024-04-09,1.0,43.01,,
ALK,2024-04-08,0.2,42.58,,
ALK,2024-04-05,1.7,42.48,,
ALK,,,,41.76,42.18
ALKS,2024-05-01,-2.2,24.01,,
ALKS,2024-04-30,-1.4,24.54,,
ALKS,2024-04-29,0.8,24.88,,
ALKS,2024-04-26,1.0,24.68,,
ALKS,2024-04-25,-0.9,24.44,,
ALKS,2024-04-24,1.6,24.65,,
ALKS,2024-04-23,0.8,24.26,,
ALKS,2024-04-22,0.9,24.07,,
ALKS,2024-04-19,0.4,23.85,,
ALKS,2024-04-18,-1.0,23.76,,
ALKS,2024-04-17,1.0,24.01,,
ALKS,2024-04-16,-1.0,23.77,,
ALKS,2024-04-15,-1.6,24.02,,
ALKS,2024-04-12,-2.3,24.42,,
ALKS,2024-04-11,-4.4,24.99,,
ALKS,2024-04-10,-2.2,26.14,,
ALKS,2024-04-09,3.1,26.73,,
ALKS,2024-04-08,-0.7,25.93,,
ALKS,2024-04-05,1.2,26.12,,
ALKS,,,,25.81,24.01
ALL,2024-05-01,0.9,171.56,,
ALL,2024-04-30,0.3,170.06,,
ALL,2024-04-29,-0.3,169.58,,
ALL,2024-04-26,-1.3,170.07,,
ALL,2024-04-25,0.0,172.34,,
ALL,2024-04-24,-1.7,172.27,,
ALL,2024-04-23,-0.1,175.28,,
ALL,2024-04-22,1.4,175.41,,
ALL,2024-04-19,2.3,172.96,,
ALL,2024-04-18,3.8,169.11,,
ALL,2024-04-17,-0.8,162.92,,
ALL,2024-04-16,-0.9,164.21,,
ALL,2024-04-15,-0.6,165.76,,
ALL,2024-04-12,0.7,166.81,,
ALL,2024-04-11,-2.4,165.61,,
ALL,2024-04-10,0.8,169.75,,
ALL,2024-04-09,-2.3,168.33,,
ALL,2024-04-08,-0.3,172.36,,
ALL,2024-04-05,0.9,172.82,,
ALL,,,,171.23,171.56
ALLY,2024-05-01,0.5,38.56,,
ALLY,2024-04-30,-2.1,38.35,,
ALLY,2024-04-29,-0.4,39.16,,
ALLY,2024-04-26,0.4,39.3,,
ALLY,2024-04-25,-1.6,39.14,,
ALLY,2024-04-24,0.1,39.76,,
ALLY,2024-04-23,-0.1,39.71,,
ALLY,2024-04-22,1.8,39.74,,
ALLY,2024-04-19,0.9,39.05,,
ALLY,2024-04-18,6.7,38.71,,
ALLY,2024-04-17,0.9,36.27,,
ALLY,2024-04-16,-1.7,35.96,,
ALLY,2024-04-15,-1.7,36.59,,
ALLY,2024-04-12,-2.0,37.23,,
ALLY,2024-04-11,0.3,38.0,,
ALLY,2024-04-10,-3.2,37.89,,
ALLY,2024-04-09,1.5,39.15,,
ALLY,2024-04-08,0.5,38.57,,
ALLY,2024-04-05,-0.3,38.38,,
ALLY,,,,38.48,38.56
ALPN,2024-05-01,0.0,64.6,,
ALPN,2024-04-30,-0.2,64.59,,
ALPN,2024-04-29,0.2,64.7,,
ALPN,2024-04-26,-0.1,64.56,,
ALPN,2024-04-25,0.1,64.62,,
ALPN,2024-04-24,0.0,64.57,,
ALPN,2024-04-23,-0.0,64.55,,
ALPN,2024-04-22,0.0,64.58,,
ALPN,2024-04-19,0.2,64.55,,
ALPN,2024-04-18,-0.0,64.43,,
ALPN,2024-04-17,-0.1,64.46,,
ALPN,2024-04-16,0.1,64.5,,
ALPN,2024-04-15,0.1,64.42,,
ALPN,2024-04-12,-0.0,64.37,,
ALPN,2024-04-11,36.9,64.4,,
ALPN,2024-04-10,20.8,47.04,,
ALPN,2024-04-09,1.1,38.94,,
ALPN,2024-04-08,10.4,38.53,,
ALPN,,,,34.91,64.6
AM,2024-05-01,-1.1,13.69,,
AM,2024-04-30,-2.4,13.84,,
AM,2024-04-29,-0.1,14.18,,
AM,2024-04-26,-0.3,14.19,,
AM,2024-04-25,1.5,14.23,,
AM,2024-04-24,0.6,14.02,,
AM,2024-04-23,-0.4,13.94,,
AM,2024-04-22,0.6,14.0,,
AM,2024-04-19,0.7,13.92,,
AM,2024-04-18,1.2,13.82,,
AM,2024-04-17,0.4,13.65,,
AM,2024-04-16,-0.5,13.59,,
AM,2024-04-15,-1.8,13.66,,
AM,2024-04-12,-0.9,13.91,,
AM,2024-04-11,-0.8,14.03,,
AM,2024-04-10,-0.3,14.15,,
AM,2024-04-09,-0.1,14.19,,
AM,2024-04-08,-0.6,14.2,,
AM,2024-04-05,-0.1,14.29,,
AM,,,,14.3,13.69
AMAT,2024-05-01,-2.3,193.99,,
AMAT,2024-04-30,-3.2,198.65,,
AMAT,2024-04-29,0.9,205.26,,
AMAT,2024-04-26,3.0,203.38,,
AMAT,2024-04-25,0.7,197.5,,
AMAT,2024-04-24,1.5,196.06,,
AMAT,2024-04-23,2.0,193.24,,
AMAT,2024-04-22,-0.2,189.46,,
AMAT,2024-04-19,-2.3,189.77,,
AMAT,2024-04-18,-2.8,194.32,,
AMAT,2024-04-17,-4.6,199.89,,
AMAT,2024-04-16,1.8,209.48,,
AMAT,2024-04-15,-1.0,205.68,,
AMAT,2024-04-12,-2.4,207.86,,
AMAT,2024-04-11,1.8,212.98,,
AMAT,2024-04-10,-0.6,209.25,,
AMAT,2024-04-09,0.7,210.41,,
AMAT,2024-04-08,0.6,209.04,,
AMAT,2024-04-05,2.2,207.85,,
AMAT,,,,203.39,193.99
AMBP,2024-05-01,0.3,3.96,,
AMBP,2024-04-30,-0.8,3.95,,
AMBP,2024-04-29,-1.7,3.98,,
AMBP,2024-04-26,1.0,4.05,,
AMBP,2024-04-25,7.5,4.01,,
AMBP,2024-04-24,0.5,3.73,,
AMBP,2024-04-23,2.2,3.71,,
AMBP,2024-04-22,4.0,3.63,,
AMBP,2024-04-19,1.2,3.49,,
AMBP,2024-04-18,2.4,3.45,,
AMBP,2024-04-17,-2.6,3.37,,
AMBP,2024-04-16,3.9,3.46,,
AMBP,2024-04-15,-2.3,3.33,,
AMBP,2024-04-12,-0.9,3.41,,
AMBP,2024-04-11,-0.3,3.44,,
AMBP,2024-04-10,-1.1,3.45,,
AMBP,2024-04-09,0.3,3.49,,
AMBP,2024-04-08,0.0,3.48,,
AMBP,2024-04-05,-1.4,3.48,,
AMBP,,,,3.53,3.96
AMCR,2024-05-01,9.6,9.8,,
AMCR,2024-04-30,-1.2,8.94,,
AMCR,2024-04-29,0.9,9.05,,
AMCR,2024-04-26,0.2,8.97,,
AMCR,2024-04-25,-1.2,8.95,,
AMCR,2024-04-24,0.9,9.06,,
AMCR,2024-04-23,-0.6,8.98,,
AMCR,2024-04-22,0.7,9.03,,
AMCR,2024-04-19,0.8,8.97,,
AMCR,2024-04-18,0.8,8.9,,
AMCR,2024-04-17,0.0,8.83,,
AMCR,2024-04-16,-1.2,8.83,,
AMCR,2024-04-15,0.3,8.94,,
AMCR,2024-04-12,-1.8,8.91,,
AMCR,2024-04-11,-0.4,9.07,,
AMCR,2024-04-10,-2.9,9.11,,
AMCR,2024-04-09,2.5,9.38,,
AMCR,2024-04-08,-0.7,9.15,,
AMCR,2024-04-05,0.4,9.21,,
AMCR,,,,9.17,9.8
AMD,2024-05-01,-8.9,144.27,,
AMD,2024-04-30,-1.1,158.38,,
AMD,2024-04-29,1.8,160.2,,
AMD,2024-04-26,2.4,157.4,,
AMD,2024-04-25,1.3,153.76,,
AMD,2024-04-24,-0.3,151.74,,
AMD,2024-04-23,2.4,152.27,,
AMD,2024-04-22,1.4,148.64,,
AMD,2024-04-19,-5.4,146.64,,
AMD,2024-04-18,0.7,155.08,,
AMD,2024-04-17,-5.8,154.02,,
AMD,2024-04-16,2.0,163.46,,
AMD,2024-04-15,-1.8,160.32,,
AMD,2024-04-12,-4.2,163.28,,
AMD,2024-04-11,2.0,170.5,,
AMD,2024-04-10,-2.1,167.14,,
AMD,2024-04-09,0.5,170.78,,
AMD,2024-04-08,-0.3,169.9,,
AMD,2024-04-05,2.8,170.42,,
AMD,,,,165.83,144.27
AMGN,2024-05-01,1.3,277.37,,
AMGN,2024-04-30,-0.9,273.94,,
AMGN,2024-04-29,2.4,276.38,,
AMGN,2024-04-26,0.2,269.98,,
AMGN,2024-04-25,-1.3,269.38,,
AMGN,2024-04-24,-0.2,273.01,,
AMGN,2024-04-23,0.6,273.54,,
AMGN,2024-04-22,1.1,271.91,,
AMGN,2024-04-19,2.4,268.93,,
AMGN,2024-04-18,-0.5,262.75,,
AMGN,2024-04-17,-0.6,264.07,,
AMGN,2024-04-16,0.0,265.64,,
AMGN,2024-04-15,-0.7,265.51,,
AMGN,2024-04-12,-1.0,267.28,,
AMGN,2024-04-11,1.3,270.0,,
AMGN,2024-04-10,-1.4,266.45,,
AMGN,2024-04-09,0.4,270.36,,
AMGN,2024-04-08,-0.3,269.2,,
AMGN,2024-04-05,0.7,269.95,,
AMGN,,,,268.09,277.37
AMRX,2024-05-01,1.2,6.12,,
AMRX,2024-04-30,1.9,6.05,,
AMRX,2024-04-29,1.2,5.94,,
AMRX,2024-04-26,-0.5,5.87,,
AMRX,2024-04-25,-2.5,5.9,,
AMRX,2024-04-24,12.0,6.05,,
AMRX,2024-04-23,0.6,5.4,,
AMRX,2024-04-22,-0.9,5.37,,
AMRX,2024-04-19,1.1,5.42,,
AMRX,2024-04-18,-1.8,5.36,,
AMRX,2024-04-17,0.2,5.46,,
AMRX,2024-04-16,-1.6,5.45,,
AMRX,2024-04-15,0.4,5.54,,
AMRX,2024-04-12,-3.0,5.52,,
AMRX,2024-04-11,-0.2,5.69,,
AMRX,2024-04-10,-0.5,5.7,,
AMRX,2024-04-09,-4.5,5.73,,
AMRX,2024-04-08,-2.0,6.0,,
AMRX,2024-04-05,2.7,6.12,,
AMRX,,,,5.96,6.12
AMZN,2024-05-01,2.3,179.0,,
AMZN,2024-04-30,-3.3,175.0,,
AMZN,2024-04-29,0.7,180.96,,
AMZN,2024-04-26,3.4,179.62,,
AMZN,2024-04-25,-1.7,173.67,,
AMZN,2024-04-24,-1.6,176.59,,
AMZN,2024-04-23,1.3,179.54,,
AMZN,2024-04-22,1.5,177.23,,
AMZN,2024-04-19,-2.6,174.63,,
AMZN,2024-04-18,-1.1,179.22,,
AMZN,2024-04-17,-1.1,181.28,,
AMZN,2024-04-16,-0.2,183.32,,
AMZN,2024-04-15,-1.3,183.62,,
AMZN,2024-04-12,-1.5,186.13,,
AMZN,2024-04-11,1.7,189.05,,
AMZN,2024-04-10,0.2,185.95,,
AMZN,2024-04-09,0.3,185.67,,
AMZN,2024-04-08,0.1,185.19,,
AMZN,2024-04-05,2.8,185.07,,
AMZN,,,,180.0,179.0
ANET,2024-05-01,-0.5,255.21,,
ANET,2024-04-30,-2.7,256.56,,
ANET,2024-04-29,-0.4,263.67,,
ANET,2024-04-26,-0.0,264.7,,
ANET,2024-04-25,3.9,264.76,,
ANET,2024-04-24,1.4,254.77,,
ANET,2024-04-23,2.3,251.18,,
ANET,2024-04-22,-0.3,245.47,,
ANET,2024-04-19,-4.3,246.09,,
ANET,2024-04-18,-0.8,257.19,,
ANET,2024-04-17,-1.3,259.27,,
ANET,2024-04-16,-0.2,262.76,,
ANET,2024-04-15,-3.0,263.2,,
ANET,2024-04-12,-8.6,271.22,,
ANET,2024-04-11,2.9,296.58,,
ANET,2024-04-10,-2.2,288.22,,
ANET,2024-04-09,-0.9,294.75,,
ANET,2024-04-08,-0.1,297.38,,
ANET,2024-04-05,3.1,297.6,,
ANET,,,,288.77,255.21
ANF,2024-05-01,-0.9,120.41,,
ANF,2024-04-30,-3.1,121.52,,
ANF,2024-04-29,2.7,125.39,,
ANF,2024-04-26,5.7,122.08,,
ANF,2024-04-25,0.3,115.45,,
ANF,2024-04-24,-3.9,115.09,,
ANF,2024-04-23,4.2,119.71,,
ANF,2024-04-22,4.1,114.84,,
ANF,2024-04-19,1.0,110.36,,
ANF,2024-04-18,-3.7,109.32,,
ANF,2024-04-17,-2.1,113.48,,
ANF,2024-04-16,2.7,115.89,,
ANF,2024-04-15,0.9,112.84,,
ANF,2024-04-12,-4.0,111.83,,
ANF,2024-04-11,1.9,116.47,,
ANF,2024-04-10,-1.5,114.33,,
ANF,2024-04-09,-2.8,116.12,,
ANF,2024-04-08,-1.1,119.42,,
ANF,2024-04-05,-1.8,120.79,,
ANF,,,,122.96,120.41
AON,2024-05-01,0.6,283.81,,
AON,2024-04-30,0.3,282.01,,
AON,2024-04-29,-1.4,281.04,,
AON,2024-04-26,-6.9,285.03,,
AON,2024-04-25,-0.9,306.0,,
AON,2024-04-24,-1.0,308.83,,
AON,2024-04-23,0.3,311.86,,
AON,2024-04-22,0.3,311.02,,
AON,2024-04-19,0.5,310.19,,
AON,2024-04-18,1.3,308.7,,
AON,2024-04-17,0.2,304.79,,
AON,2024-04-16,-0.4,304.05,,
AON,2024-04-15,-0.9,305.18,,
AON,2024-04-12,-1.0,308.0,,
AON,2024-04-11,-1.6,311.0,,
AON,2024-04-10,-1.1,316.0,,
AON,2024-04-09,-0.1,319.4,,
AON,2024-04-08,0.3,319.84,,
AON,2024-04-05,1.3,318.99,,
AON,,,,314.77,283.81
APA,2024-05-01,-3.0,30.5,,
APA,2024-04-30,-3.9,31.44,,
APA,2024-04-29,0.7,32.72,,
APA,2024-04-26,0.4,32.49,,
APA,2024-04-25,1.0,32.36,,
APA,2024-04-24,-0.0,32.05,,
APA,2024-04-23,-1.3,32.06,,
APA,2024-04-22,0.3,32.47,,
APA,2024-04-19,-0.2,32.36,,
APA,2024-04-18,0.5,32.43,,
APA,2024-04-17,-0.7,32.26,,
APA,2024-04-16,-2.0,32.5,,
APA,2024-04-15,-1.7,33.16,,
APA,2024-04-12,-2.0,33.72,,
APA,2024-04-11,-1.9,34.4,,
APA,2024-04-10,0.5,35.05,,
APA,2024-04-09,-0.4,34.89,,
APA,2024-04-08,-2.0,35.04,,
APA,2024-04-05,0.9,35.74,,
APA,,,,35.43,30.5
APD,2024-05-01,0.5,237.49,,
APD,2024-04-30,-0.7,236.34,,
APD,2024-04-29,0.9,238.12,,
APD,2024-04-26,0.4,236.08,,
APD,2024-04-25,0.2,235.08,,
APD,2024-04-24,0.4,234.68,,
APD,2024-04-23,-0.3,233.71,,
APD,2024-04-22,1.2,234.36,,
APD,2024-04-19,-0.6,231.64,,
APD,2024-04-18,1.8,233.02,,
APD,2024-04-17,0.5,229.01,,
APD,2024-04-16,-1.5,227.76,,
APD,2024-04-15,-0.2,231.16,,
APD,2024-04-12,-2.0,231.53,,
APD,2024-04-11,0.1,236.25,,
APD,2024-04-10,-1.6,235.91,,
APD,2024-04-09,0.9,239.66,,
APD,2024-04-08,-0.4,237.63,,
APD,2024-04-05,0.7,238.68,,
APD,,,,237.11,237.49
APG,2024-05-01,-1.9,37.83,,
APG,2024-04-30,0.2,38.57,,
APG,2024-04-29,1.0,38.48,,
APG,2024-04-26,1.1,38.09,,
APG,2024-04-25,0.5,37.68,,
APG,2024-04-24,-2.3,37.51,,
APG,2024-04-23,3.2,38.41,,
APG,2024-04-22,0.6,37.21,,
APG,2024-04-19,-1.1,36.98,,
APG,2024-04-18,0.9,37.38,,
APG,2024-04-17,-5.2,37.06,,
APG,2024-04-16,-0.4,39.11,,
APG,2024-04-15,1.9,39.28,,
APG,2024-04-12,-2.1,38.56,,
APG,2024-04-11,1.3,39.38,,
APG,2024-04-10,-1.6,38.89,,
APG,2024-04-09,-0.2,39.51,,
APG,2024-04-08,0.7,39.57,,
APG,2024-04-05,1.2,39.29,,
APG,,,,38.81,37.83
APH,2024-05-01,-1.3,119.26,,
APH,2024-04-30,-1.1,120.77,,
APH,2024-04-29,1.4,122.13,,
APH,2024-04-26,1.2,120.49,,
APH,2024-04-25,2.3,119.01,,
APH,2024-04-24,1.8,116.31,,
APH,2024-04-23,2.1,114.26,,
APH,2024-04-22,1.5,111.86,,
APH,2024-04-19,-0.6,110.17,,
APH,2024-04-18,-0.5,110.88,,
APH,2024-04-17,-1.0,111.49,,
APH,2024-04-16,0.2,112.57,,
APH,2024-04-15,-0.8,112.39,,
APH,2024-04-12,-2.2,113.32,,
APH,2024-04-11,1.0,115.88,,
APH,2024-04-10,-0.2,114.76,,
APH,2024-04-09,-1.4,114.98,,
APH,2024-04-08,-0.6,116.62,,
APH,2024-04-05,2.0,117.38,,
APH,,,,115.1,119.26
APLS,2024-05-01,4.2,46.05,,
APLS,2024-04-30,-7.6,44.19,,
APLS,2024-04-29,-4.1,47.84,,
APLS,2024-04-26,4.0,49.86,,
APLS,2024-04-25,-4.0,47.93,,
APLS,2024-04-24,2.5,49.93,,
